2/5/25,,,,,,,,,
County,Auth #,Organization Name,Center Name,Address,Address 2,City,Zip,Phone,Extension
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",BLISS PRESCHOOL LLC,3034 ATLANTIC AVE,,EATON PARK,33840,8639378264,
POLK,3620,BOBBIE'S BUSY BEE,BOBBIE'S BUSY BEE,4105 GLEN RD,,LAKELAND,338105446,8638581063,
POLK,3403,BRIGHT IMAGINATIONS KIDDIE COLLEGE,BRIGHT IMAGINATIONS KIDDIE COLLEGE,6075 S FLORIDA AVE,,LAKELAND,338133302,8636475437,
POLK,2899,BRIGHT IMAGINATIONS LEARNING CENTER,BRIGHT IMAGINATIONS LEARNING CENTER,3915 OLD HWY 37,,LAKELAND,338131044,8637010331,
POLK,5100,BRIGHT START EARLY LEARNING CENTER,BRIGHT START EARLY LEARNING CENTER,216 AVENUE P NE,,WINTER HAVEN,338812568,8632688264,
POLK,5954,C & J--CRAIG & JANICE PERFORMING ARTS INSTITUTE &  LEARNING CENTER,C & J---CRAIG AND JANICE PERFORMING ARTS INSTITUTE & LEARNING CENTER,2203 US HIGHWAY 17 SOUTH,,BARTOW,338303535,8638003753,
POLK,5486,CHILDREN'S DAY ACADEMY,CHILDREN'S DAY ACADEMY,515 AVE I NORTHWEST,,WINTER HAVEN,338814045,8632928200,
POLK,5863,CHILDREN'S DAY ACADEMY PRESCHOOL,CHILDREN'S DAY ACADEMY PRESCHOOL,2995 AVE G NW,,WINTER HAVEN,338802148,8632928200,
POLK,6228,CHILDZ PLAYY-N-LEARN ACADEMY,CHILDZ PLAYY-N-LEARN ACADEMY,45 DEVANE STREET,,FROSTPROOF,338432017,8634321012,
POLK,1399,CHRIS' CHILD CARE CENTER INC,CHRIS' CHILD CARE CENTER INC,200 AVENUE Q N.E.,,WINTER HAVEN,338812576,8632932258,
POLK,6064,CHRISTIAN'S EARLY LEADERS ACADEMY LLC,CHRISTIAN'S EARLY LEADERS ACADEMY LLC,2590 HAVENDALE BLVD NW,,WINTER HAVEN,338811875,8638758434,
POLK,51,COM. COORD. CARE FOR CHILD. (4C),COOPER'S DISCOVERY POINT ACADEMY LLC,875 E MAIN STREET,,BARTOW,33830,8635377772,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,CREATIVE MINDS ACADEMY II,1802 CRYSTAL LAKE DR.,,LAKELAND,33801,8636828882,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,CREATIVE MINDS LEARNING ACADEMY,3108 ATLANTIC AVE.,,LAKELAND,33803,8636658882,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,CRYSTAL LAKE ELEMENTARY,700 GALVIN DR,,LAKELAND,33801,8634992966,
POLK,6189,CYPRESS ACADEMY PRESCHOOL,CYPRESS ACADEMY PRESCHOOL,701 CYPRESS GARDENS BLVD,,WINTER HAVEN,338804725,8638455099,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,DAVENPORT ELEMENTARY,8 W PALMETTO ST,,DAVENPORT,33837,8638664940,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,DAWSON'S LEARNING ACADEMY LLC,905 E PARKER ST,,LAKELAND,33801,8632134993,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,DAWSONS LEARNING CENTER LLC,1013 LAKESHORE DR,,LAKELAND,33805,8639378639,
POLK,4672,"DESTINED FOR GREATNESS PRESCHOOL, LLC","DESTINED FOR GREATNESS PRESCHOOL, LLC",2605 SUNSHINE DR S,,LAKELAND,338016353,8639376931,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",DREAMERS BILINGUAL ACADEMY LLC,1129 1ST ST SOUTH,,WINTER HAVEN,33880,8632129101,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",DYNAMIC KIDS LEARNING CENTER,195 E BULLARD AVE,,LAKE WALES,33853,3529013619,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,EAGLE LAKE ELEMENTARY,400 W CRYSTAL BEACH RD,,EAGLE LAKE,33839,8632915357,
POLK,2960,EARLY CHILDHOOD LEARNING CENTER,EARLY CHILDHOOD LEARNING CENTER,1703 SKINNER ST,,LAKELAND,338015965,8636870070,
POLK,3135,EARLY CHILDHOOD LEARNING CENTER AIRSIDE,EARLY CHILDHOOD LEARNING CENTER AIRSIDE,3135 AIRSIDE CENTER DRIVE,,LAKELAND,338112804,8636473322,
POLK,83,EAST COAST MIGRANT HEAD START PROJECT,EAST COAST MIGRANT HEADSTART PROJECT DUNDEE EDUCATIONAL CAMPUS,451 E. FREDERICK AVENUE,,DUNDEE,33838,8634390864,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,EASTSIDE ELEMENTARY,1820 E JOHNSON AVE,,HAINES CITY,33844,8634213264,
POLK,1978,ENDTIME CHRISTIAN CHILDCARE CENTER,ENDTIME CHRISTIAN CHILD CARE CENTER,200 S 3RD ST,,LAKE WALES,338533739,8636768299,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,EXECUTIVE LEADERS CHRISTIAN ACADEMY LLC,222 ARIANA AVE,,AUBURNDALE,33823,8638755203,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,EXPLORE POINT LLC,2825 SHEPHERD ROAD,,LAKELAND,33811,8636066023,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",FIRST STEPS EDUCATION LAKELAND,1712 W CHASE ST,,LAKELAND,33815,8636833629,
POLK,5042,FLORIDA LEADERS ACADEMY,FLORIDA LEADERS ACADEMY,920 S. LAKE SHORE WAY,,LAKE ALFRED,338509998,8634275610,
POLK,6046,FOUNDATION OF LOVE ACADEMY LLC,FOUNDATION OF LOVE ACADEMY LLC,2195 E GEORGIA ST,,BARTOW,338306751,8632120073,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,FROSTPROOF BEN HILL GRIFFINELEMENTARY,501 MCLEOD RD,,FROSTPROOF,33843,8636357820,
POLK,3474,FRUIT OF THE SPIRIT CHILD CARE INC,FRUIT OF THE SPIRIT CHILD CARE INC,146 MARTIN LUTHER KING JR. BLVD,,WINTER HAVEN,338812419,8632514752,
POLK,685,"FUTURE CARE LEARNING CENTER, INC.","FUTURE CARE LEARNING CENTER, INC.",412 OLD WINTER HAVEN RD,,AUBURNDALE,338234320,8635144118,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,GARDEN GROVE ELEMENTARY,4599 CYPRESS GARDENS RD,,WINTER HAVEN,33884,8632915396,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,GARNER ELEMENTARY,2500 HAVENDALE BLVD NW,,WINTER HAVEN,33881,8639655455,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,GLORYLAND EXPRESS II CDC,490 W DAVIDSON ST,,BARTOW,33830,8635199700,
POLK,4708,GOD LITTLE HELPERS,GOD LITTLE HELPERS,1641 E. MEMORIAL BLVD.,,LAKELAND,338012201,8636820830,
POLK,5530,GRAHAM'S LEARNING ACADEMY LLC,GRAHAM'S LEARNING ACADEMY LLC,590 SUMMERLIN ST,,BARTOW,338304733,8635342999,
POLK,677,GREATER ST. PAUL DAY CARE,GREATER ST. PAUL DAY CARE,1130 N. WEBSTER AVE.,,LAKELAND,338054323,8636869842,14
POLK,4671,HADLEY'S EARLY EDUCATION,HADLEY'S EARLY EDUCATION,1020 N KENTUCKY AVE.,,LAKELAND,338054629,8636880952,
POLK,4208,HAINES CITY ACADEMY LLC,HAINES CITY ACADEMY LLC,225 N 14TH ST,,HAINES CITY,338444411,8634192877,
POLK,3367,HAINES CITY CHILD DEVELOPMENT CENTER,HAINES CITY CHILD DEVELOPMENT CENTER,3601 BAKER DAIRY RD #198,,HAINES CITY,338449000,8634194949,
POLK,6334,HCA DAVENPORT LLC,HCA DAVENPORT LLC,181 CARIBBEAN DR,,DAVENPORT,338973929,8633532856,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",HEAD OF THE CLASS LEARNING CENTER,1836 KATHLEEN RD,,LAKELAND,33805,8636824252,
POLK,51,COM. COORD. CARE FOR CHILD. (4C),HERE WE GROW EARLY LEARNING ACADEMY,304 6TH ST SE,,WINTER HAVEN,33880,8636561166,
POLK,4399,HIGHER LEARNING ACADEMY OF CENTRAL FLORIDA,HIGHER LEARNING ACADEMY OF CENTRAL FLORIDA,1068 PINE AVE,,LAKE WALES,338539998,8635895769,
POLK,5186,HIGHSMITH EARLY CHILDHOOD LEARNING CENTER INC,HIGHSMITH EARLY CHILDHOOD LEARNING CENTER,1741 EAST GARY RD,,LAKELAND,338012233,8636878721,
POLK,51,COM. COORD. CARE FOR CHILD. (4C),HIII 5 ACADEMY,5999 DUNDEE ROAD,,WINTER HAVEN,33884,8635211545,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,HOPE CREATIVE SCHOOL,2110 CYPRESS GARDENS BLVD,,WINTER HAVEN,33884,8633246377,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,INWOOD ELEMENTARY,2200 AVENUE G NORTHWEST,,WINTER HAVEN,33880,8632915369,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,IT TAKES A VILLAGE EARLY LEARNING CENTER LLC,130 AVE G SE,,WINTER HAVEN,33880,8638756555,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,JAMES E. STEPHENS ELEMENTARY,1350 NORTH MAPLE AVENUE,,BARTOW,33830,8635347455,
POLK,6733,JENNINGS KIDS ACADEMY LLC,JENNINGS KIDS ACADEMY LLC,2025 21ST STREET NW,,WINTER HAVEN,338811297,8636565422,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,JESSE KEEN ELEMENTARY,815 PLATEAU AVE,,LAKELAND,33815,8634992880,
POLK,3789,JOURNEY TO EXCELLENCE INC,JOURNEY TO EXCELLENCE INC,1315 W 14TH ST,,LAKELAND,338053401,8636889585,
POLK,2353,JUST 4 KIDS PRESCHOOL,"JUST 4 KIDS PRESCHOOL, INC.",801 N.W. 3RD STREET,,MULBERRY,338602937,8638699624,
POLK,2458,"JUST 4 KIDS PRESCHOOL, INC PHASE II","JUST 4 KIDS PRESCHOOL, INC. PHASE II",209 E. CANAL ST.,,MULBERRY,338602444,8634250012,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,KATHLEEN ELEMENTARY,3515 SHERETZ RD,,LAKELAND,33810,8638536030,
POLK,6469,KID CITY USA - LAKE WALES,KID CITY USA - LAKE WALES,712 N SCENIC HWY,,LAKE WALES,338533208,8636762351,
POLK,5612,"KID'S CHOICE ACADEMY LEARNING CENTER, LLC","KID'S CHOICE ACADEMY LEARNING CENTER, LLC",1509 W. MEMORIAL BLVD.,,LAKELAND,338151232,8639409000,
POLK,5715,KIDS ACADEMY CHILDCARE,KIDS ACADEMY CHILDCARE,111 NORTH 11TH STREET,,HAINES CITY,338444325,8633538130,
POLK,6176,KIDS ACADEMY LEARNING CENTER EGLAN INC,KIDS ACADEMY LEARNING CENTER EGLAN INC,1019 E GRACE AVE,,HAINES CITY,338445905,8638662024,
POLK,3936,KIDS ACADEMY LEARNING CENTER,KIDS ACADEMY LEARNING CENTER INC,1001 WOOD AVE,,HAINES CITY,338445612,8634386436,
POLK,5272,KIDS ACADEMY LEARNING CENTER USA,KIDS ACADEMY LEARNING CENTER USA,902 LILY AVE,,HAINES CITY,338444350,4072471780,
POLK,5932,KIDS ACADEMY OF EAGLE LAKE,KIDS ACADEMY OF EAGLE LAKE,551 E EAGLE AVE,,EAGLE LAKE,338393212,8632688049,
POLK,5627,KIDS CORE LEARNING CENTER INC,KIDS CORE LEARNING CENTER INC.,905 SCOTT LN.,,DAVENPORT,338969657,8634240760,
POLK,6445,KIDS INC CDC,KIDS INC CDC,15 SE PINE AVE,,FT. MEADE,338411883,8632859763,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,KIDS N MOTION I,1310 N CHURCH AVE,,MULBERRY,33860,8634250200,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,KIDS N MOTION II INC,1296 N CHURCH AVE,,MULBERRY,33860,8639435478,
POLK,5936,KIDS NATION II LLC,KIDS NATION II LLC,1152-1154 HAVENDALE BLVD. NW,,WINTER HAVEN,338811360,8632920200,
POLK,4280,KIDS NATION LLC,KIDS NATION LLC,229 AVENUE K SE,,WINTER HAVEN,338804122,8638754880,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,KIDS TOWN PRESCHOOL,333 GRIFFIN AVE.,,LAKELAND,33801,8636655161,
POLK,6521,KIDSHIP EARLY LEARNING ACADEMY,KIDSHIP EARLY LEARNING ACADEMY,207 EMERALD AVENUE,,LAKE WALES,338534611,8635895441,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.","KINDER KOLLEGE ENRICHMENT CENTER, INC.",3592 CENTRAL AVE,,ALTURAS,33820,8635375438,
POLK,1348,LA PETITE ACADEMY,LA PETITE ACADEMY (GLENDALE ST.),1940 GLENDALE ST.,,LAKELAND,33803,8636873405,
POLK,1463,LARKIN LITTLE LAMBS ACADEMY,"LARKIN PRECIOUS DAY CARE, INC. PHASE 2",640 S SCENIC HIGHWAY,,LAKE WALES,338534832,8636767300,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,LAUREL ELEMENTARY,1851 LAUREL AVE,,KISSIMMEE,34759,8634271375,
POLK,51,COM. COORD. CARE FOR CHILD. (4C),LEGACY KIDS ACADEMY LLC,57 W CENTRAL AVE,,LAKE WALES,33853,8635089096,
POLK,6599,LEVELS OF LOVE ACADEMY (LOL) LLC,LEVELS OF LOVE ACADEMY (LOL) LLC,2110 OAKHURST DRIVE,,WINTER HAVEN,338811792,9545495793,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,LEWIS ANNA WOODBURY ELEMENTARY-LEWIS CAMPUS,115 S OAK AVE,,FT. MEADE,33841,8632851150,
POLK,6441,LIFE CHRISTIAN ACADEMY,LIFE CHRISTIAN ACADEMY,581 BERKLEY RD,,AUBURNDALE,338233805,8636623115,
POLK,6770,LITTLE FOOTSTEPS ACADEMY,LITTLE FOOTSTEPS ACADEMY,4718 OLD ROAD 37,,LAKELAND,338132030,8636468400,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,LITTLE HANDS COLLEGE INC,905 SPIRIT LAKE ROAD,,WINTER HAVEN,33880,7745265685,
POLK,6595,LITTLE WONDERS ACADEMY LLC,LITTLE WONDERS ACADEMY,"5100 US HWY 98 N, SUITE 10",,LAKELAND,338090503,8636061382,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,MARY'S LITTLE LAMBS ENRICHMENT CENTER,1030 OLIVE ST,,LAKELAND,33815,8632841100,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,MEDULLA ELEMENTARY,850 SCHOOLHOUSE RD,,LAKELAND,33813,8636483515,
POLK,5608,MISS K'S ENRICHMENT CENTER INC.,"MISS K'S ENRICHMENT CENTER, INC.",86 5TH STREET,,EAGLE LAKE,338393215,8632682254,
POLK,6341,MOMMY & ME LITTLE LEARNERS,MOMMY & ME LITTLE LEARNERS,211 N SCENIC HWY,,FROSTPROOF,338432119,8635466645,
POLK,6650,MY LITTLE HOUSE LEARNING CENTER INC,MY LITTLE HOUSE LEARNING CENTER INC,1006 S COMBEE RD,,LAKELAND,338013723,8634504404,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,NEW BEGINNINGS PRESCHOOL & LEARNING CENTER LLC,"5965 STATE RD., 542 WEST",,WINTER HAVEN,33880,8639671080,
POLK,5288,OASIS ACADEMY,OASIS ACADEMY,3330 WINTER LAKE RD,,LAKELAND,338039746,8636672000,200
POLK,6634,OURS ANGELS KIDS ACADEMY LEARNING CENTER,OURS ANGELS KIDS ACADEMY LEARNING CENTER,28039 US HIGHWAY 27,,DUNDEE,338384276,8632049791,
POLK,51,COM. COORD. CARE FOR CHILD. (4C),OWLETS CHILDCARE,399 6TH STREET SE,,WINTER HAVEN,33880,8638752222,
POLK,3575,"PATHWAY OF LAKELAND, INC.","PATHWAY OF LAKELAND, INC.",1942 W. MEMORIAL BLVD.,,LAKELAND,338151100,8636868753,
POLK,4531,PHOENIX CHRISTIAN ACADEMY II,PHOENIX CHRISTIAN ACADEMY LLC & II,3079 CYPRESS GARDENS RD &,2351 REGISTER RD. SE,WINTER HAVEN,338842260,8633246636,
POLK,4755,PREPARING THE WAY MINISTRIES ENRICHMENT CENTER,PREPARING THE WAY MINISTRIES ENRICHMENT CENTER,303 S. VETERANS AVE,,LAKELAND,338154373,8638086242,
POLK,774,PROGRESS CHRISTIAN ACADEMY,PROGRESS CHRISTIAN ACADEMY,1041 BREEZEWOOD DR.,,LAKELAND,338093851,8638532229,
POLK,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA MULBERRY CHILD DEVELOPMENT CENTER,4441 ACADEMY DRIVE,,MULBERRY,33860,8634259246,
POLK,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA WAHNETA CHILD DEVELOPMENT CENTER (51),1920 GERBER DAIRY ROAD,,WINTER HAVEN,33880,8632955917,
POLK,2349,RICHARDSON'S LEARNING ENRICHMENT CENTER INC,RICHARDSON'S LEARNING ENRICHMENT CENTER INC,1426 BRYANT ST.,,BARTOW,338303411,8635199884,
POLK,6302,RISING LITTLE STARS ACADEMY,RISING LITTLE STARS ACADEMY,1521 KENNEDY BOULEVARD BLDG 1533,,LAKELAND,338103853,8639402178,
POLK,348,SAFE & SOUND CHILD CARE & EARLY LEARNING CTR.,SAFE AND SOUND CHILD CARE AND EARLY LEARNING CENTER,580 E. LAUREL AVE.,,EAGLE LAKE,338393548,8632994748,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,SANDHILL ELEMENTARY,1801 TYNER RD,,HAINES CITY,33844,8634193166,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",SHELBY STREET STATION,107 SHELBY ST,,AUBURNDALE,33823,8639677555,
POLK,4937,SHERI'S LEARNING THRU LOVE LLC,SHERI'S LEARNING THRU LOVE,2302 HAYWOOD ST,,LAKELAND,338016295,8635834977,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,SLEEPY HILL ELEMENTARY,2285 SLEEPY HILL RD,,LAKELAND,33810,8638156768,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,SNIVELY ELEMENTARY,848 SNIVELY AVE,,ELOISE,33880,8632915325,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,SOCRUM ELEMENTARY,9400 OLD DADE CITY RD,,LAKELAND,33810,8638536050,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,SOUTH POINTE ELEMENTARY,9525 STATE HIGHWAY 653,,WINTER HAVEN,33884,8633178317,
POLK,4251,SOUTHSIDE LEARNING CENTER,SOUTHSIDE LEARNING CENTER INC,4820 CLEVELAND HEIGHTS BLVD,,LAKELAND,338132114,8636465400,
POLK,3007,STAR ACHIEVERS LLC,STAR ACHEIVERS LEARNING CENTER,850 NORTH LAKE AVE,,LAKELAND,338011911,8636837393,
POLK,3100,TAYLOR LEARNING CENTER,TAYLOR LEARNING CENTER,827 WHITE LANE,,LAKELAND,338134911,8636479510,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",TAYLOR'D TO LEARNING ACADEMY,834 HAVENDALE BLVD. NW,,WINTER HAVEN,33881,8632684293,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",TAYLOR'D TO LEARNING ACADEMY 2,824 SPRING LAKE SQ,,WINTER HAVEN,33881,8632806848,
POLK,1810,TENDER LOVING CARE CHRISTIAN LEARNING ACADEMY II L,TENDER LOVING CARE CHRISTIAN LEARNING ACADEMY II LLC,1236 MARTIN LUTHER KING JR.AVE,,LAKELAND,338051236,8636833138,
POLK,3540,THE CHILDREN OF THE KING LEARNING CENTER,THE CHILDREN OF THE KING LEARNING CENTER,1592-1594  HAVENDALE BLVD,,WINTER HAVEN,338815306,8632688226,
POLK,4328,THE EARLY YEARS CDC #2,THE EARLY YEARS CDC #2,2933 DUFF RD,,LAKELAND,338102188,8638585367,
POLK,1458,CORNERSTONE FAMILY MINISTRIES,THE SALVATION ARMY HALO CHILD ENRICHMENT CENTER,3550 CHRISTMAS LN,,LAKELAND,33810,8639409696,26546
POLK,5092,TINY TYKES PRESCHOOL,TINY TYKES PRESCHOOL,120 AVE E SW,,WINTER HAVEN,338803402,8638755251,
POLK,51,COM. COORD. CARE FOR CHILD. (4C),UNLIMITED POTENTIAL CHILD LEARNING CENTER,1105 MARTIN LUTHER KING JR. BLVD,,BARTOW,33830,2404861883,
POLK,51,COM. COORD. CARE FOR CHILD. (4C),UNLIMITED POTENTIAL CHILD LEARNING CENTER B/A,710 S LB BROWN AVENUE,,BARTOW,33830,2404861883,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,WAHNETA ELEMENTARY,205 4TH ST E,,WINTER HAVEN,33880,8632915392,
POLK,6207,WALLENS ACADEMY,WALLENS ACADEMY,235 E MAIN STREET,,DUNDEE,338384218,8638669697,
POLK,6216,WE CARE CHILD CARE 2,WE CARE CHILD CARE 2,116 POLO PARK EAST BLVD,,DAVENPORT,338979407,8632565681,
POLK,2677,"CHILD CARE OF SOUTHWEST FL., INC.",WHOLE CHILD CHRISTIAN ACADEMY LLC,2540 S CRYSTAL LAKE DR,,LAKELAND,33801,8635105471,
POLK,4372,SCHOOL BOARD OF POLK COUNTY,WILLOW OAK ELEMENTARY,4815 BAILEY RD,,MULBERRY,33860,8634176670,
POLK,5681,"WRIGHT'S LEARNING CENTER, LLC","WRIGHT'S LEARNING CENTER, LLC",234 NOXON ST.,,AUBURNDALE,338233220,8639674729,
PUTNAM,2606,A CHILD'S CASTLE CHRISTIAN LEARNING CENTER,"A CHILD'S CASTLE CHRISTIAN LEARNING CENTER, INC.",4115 CRILL AVENUE,,PALATKA,321778559,3863263811,
PUTNAM,1882,"CHILDHOOD DEVELOPMENT SERVICES, INC",CHILDREN'S WORLD,1206 MOSLEY AVENUE,,PALATKA,32177,3863255155,
PUTNAM,1882,"CHILDHOOD DEVELOPMENT SERVICES, INC",FUTURE LITTLE LEARNERS II,527 S SUMMIT ST,,CRESCENT CITY,32112,3866984774,
PUTNAM,5490,LITTLE CHILD STEPS LEARNING ACADEMY LLC,LITTLE CHILD STEPS LEARNING ACADEMY LLC,461 OLD HIGHWAY 17,,CRESCENT CITY,321124443,3866980921,
PUTNAM,1422,LOVE CARE DAY CARE LEARNING CENTER,LOVE CARE DAY CARE LEARNING CENTER,400 HWY 19 NORTH SUITE 45,,PALATKA,321770000,3863299614,
PUTNAM,1882,"CHILDHOOD DEVELOPMENT SERVICES, INC",PALATKA KIDS ACADEMY,1210 SAINT JOHNS AVE,,EAST PALATKA,32177,3843853172,
PUTNAM,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA IRENE M. WALKER CHILD DEV. CENTER (30),157 S. COUNTY ROAD 21,,HAWTHORNE,32640,3524811930,
PUTNAM,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA PALATKA CHILD DEVELOPMENT CENTER (35),1200 OLD JACKSONVILLE RD,PO BOX 994,PALATKA,32177,3863122240,
PUTNAM,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA POMONA PARK CHILD DEVELOPMENT CENTER (40),220 WEST MAIN ST.,,POMONA PARK,32181,3866496790,
PUTNAM,4462,ROUND LAKE ACADEMY,ROUND LAKE ACADEMY,3800 CRILL AVENUE,,PALATKA,321779169,3863280808,
PUTNAM,5859,TENDER CARE MEDICAL SERVICES OF ST JOHNS COUNTY INC,TENDER CARE MEDICAL SERVICES OF ST JOHNS COUNTY INC,927 S STATE ROAD 19,,PALATKA,321779397,3863369028,
PUTNAM,1882,"CHILDHOOD DEVELOPMENT SERVICES, INC",THE FUTURE LITTLE LEARNERS CENTER LLC,725 N SUMMIT ST,,CRESCENT CITY,32112,3866982123,
SANTA ROSA,2731,BEGINNING OUR FUTURE LEARNING AND OUTREACH CENTER,BEGINNING OUR FUTURE LEARNING AND OUTREACH CENTER,5574 HIGHWAY 90,,MILTON,325711538,8509947666,
SANTA ROSA,978,CHILDCARE NETWORK,CHILD CARE NETWORK #150 / ORIOLE BEACH,1269 ORIOLE BEACH RD.,,GULF BREEZE,32563,8509321637,
SANTA ROSA,978,CHILDCARE NETWORK,CHILDCARE NETWORK 151 / GRANADA,1883 GRANADA ST.,,NAVARRE,32566,8508355580,
SANTA ROSA,3851,DELIVERANCE TABERNACLE CHILD DEVELOPMENT CENTER,DELIVERANCE TABERNACLE CHILD DEVELOPMENT CENTER,5470 DOGWOOD DR,,MILTON,325703700,8506261145,
SANTA ROSA,6303,KIDS DISCOVERY INTERNATIONAL,KIDS DISCOVERY 5,2800 GULF BREEZE PARKWAY,,GULF BREEZE,32563,8509324409,
SANTA ROSA,6303,KIDS DISCOVERY INTERNATIONAL,KIDS DISCOVERY 6,5753 HIGHWAY 90,,MILTON,32583,8506234800,
SANTA ROSA,2489,"NAVAL AIR STAT. WHITING FIELD, FLA","NAVAL AIR STATION, WHITING FIELD, FLORIDA","NAS WHITING FIELD MORALE, WEL & REC",7550 USS ESSEX STREET,MILTON,325706128,8506237472,
SANTA ROSA,2921,"PARADISE CHILD DEVELOPMENT CENTER, INC",PARADISE CHILD DEVELOPMENT CENTER INC,113 JOACHIM DRIVE,,GULF BREEZE,325619998,8509320722,
SANTA ROSA,5796,ROYAL CUB ACADEMY,ROYAL CUB ACADEMY,3749 HIGHWAY 4,,JAY,325651756,8509184053,
SARASOTA,1893,A CHILD'S WORLD EARLY LEARNING CENTER,A CHILD'S WORLD EARLY LEARNING CENTER,220 MCCALL ROAD N.,,ENGLEWOOD,342234032,9414741825,
SARASOTA,2677,"CHILD CARE OF SOUTHWEST FL., INC.",A NEW BEGINNING EARLY CHILD CARE LEARNING CENTER,2185 WOOD ST,,SARASOTA,34237,9413161555,
SARASOTA,2677,"CHILD CARE OF SOUTHWEST FL., INC.","ALL ABOUT CHILDREN CHRISTIAN CHILDCARE CENTER, INC.",1800 N. EAST AVENUE,,SARASOTA,34234,9419601934,
SARASOTA,2677,"CHILD CARE OF SOUTHWEST FL., INC.",AN APPLE A DAY ACADEMY LLC,1050 S TUTTLE AVE.,,SARASOTA,34237,9414447963,
SARASOTA,2677,"CHILD CARE OF SOUTHWEST FL., INC.",BEAUTIFUL BLESSINGS EARLY LEARNING CENTER LLC,1609 10TH STREET,,SARASOTA,34234,9419521871,
SARASOTA,4227,BIZZY B2,BIZZY B2,3318 WILKINSON RD,,SARASOTA,342317543,9419228224,
SARASOTA,3505,BIZZY BEE CHILD CARE,BIZZY BEE CHILDCARE,4424 WILKINSON RD.,,SARASOTA,34233,9419242333,
SARASOTA,6,"CHILDREN FIRST, INC.",CHILDREN FIRST @ DALBECK CENTER,2036 OAK STREET,,SARASOTA,34237,9419571210,
SARASOTA,6,"CHILDREN FIRST, INC.",CHILDREN FIRST @ EMMA E BOOKER ELEMENTARY,2350 DR MARTIN LUTHER KING JR WAY,,SARASOTA,34234,9419533877,
SARASOTA,6,"CHILDREN FIRST, INC.",CHILDREN FIRST @ HELEN R. PAYNE ANNEX,1742 DR. MARTIN LUTHER KING WAY,,SARASOTA,34234,9419533877,
SARASOTA,6,"CHILDREN FIRST, INC.",CHILDREN FIRST @ NORTH PORT,6926 CHILDREN'S WAY,,NORTH PORT,34287,9419533877,
SARASOTA,6,"CHILDREN FIRST, INC.",CHILDREN FIRST @ RIVERVIEW HIGH SCHOOL CYESIS,1 RAM WAY,,SARASOTA,34231,9419231484,
SARASOTA,6,"CHILDREN FIRST, INC.",CHILDREN FIRST @ ROSS CENTER,1912 N. ORANGE AVE.,,SARASOTA,34234,9419533877,
SARASOTA,6,"CHILDREN FIRST, INC.",CHILDREN FIRST @ VENICE - GULF COAST,800 GULF COAST BLVD,,VENICE,34285,9419533877,
